"primary_key","name_Packagers","url_Packagers"
"DB00919","Pfizer Inc.","http://www.pfizer.com"
"DB00919","Pharmacia Inc.","http://www.pharmaciaupjohn.com"
"DB00920","Akorn Inc.","http://www.akorn.com"
"DB00920","Allergan Inc.","http://www.allergan.com"
"DB00920","Apotex Inc.","http://www.apotex.com"
"DB00920","Bausch & Lomb Inc.","http://www.bausch.com"
"DB00920","Ciba Vision Canada Inc.","http://www.cibavision.com"
"DB00920","Novartis AG","http://www.novartis.com"
"DB00920","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00920","Spectrum Pharmaceuticals","http://www.spectrumpharm.com"
"DB00921","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00921","Bedford Labs","http://www.bedfordlabs.com"
"DB00921","Ben Venue Laboratories Inc.","http://www.benvenue.com"
"DB00921","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00921","Hospira Inc.","http://www.hospira.com"
"DB00921","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00921","Pharmaforce Inc.","http://www.pharmaforceinc.com"
"DB00921","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00921","Purdue Pharma LP","http://www.purduepharma.com"
"DB00921","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00921","Reckitt Benckiser Inc.","http://www.rb.com"
"DB00921","Remedy Repack","http://www.remedyrepack.com"
"DB00921","Roxane Labs","http://www.roxane.com"
"DB00921","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00924","4uOrtho LLC","http://www.4udr.com"
"DB00924","Advanced Pharmaceutical Services Inc.",NA
"DB00924","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00924","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00924","Amneal Pharmaceuticals","http://www.amneal.com"
"DB00924","Apotheca Inc.",NA
"DB00924","AQ Pharmaceuticals Inc.","http://www.aqpharmaceuticals.com"
"DB00924","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00924","Aurobindo Pharma Ltd.","http://www.aurobindo.com"
"DB00924","Blenheim Pharmacal","http://www.bpipack.com"
"DB00924","Breckenridge Pharmaceuticals","http://www.bpirx.com"
"DB00924","Brighton Pharmaceuticals","http://www.brightonpharma.com"
"DB00924","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00924","Cadista Pharmaceuticals Inc.","http://www.cadista.com"
"DB00924","Cardinal Health","http://www.cardinal.com"
"DB00924","Cephalon Inc.","http://www.cephalon.com"
"DB00924","Comprehensive Consultant Services Inc.",NA
"DB00924","Corepharma LLC","http://www.corepharma.com"
"DB00924","Coupler Enterprises Inc.",NA
"DB00924","Dept Health Central Pharmacy",NA
"DB00924","DHHS Program Support Center Supply Service Center",NA
"DB00924","Direct Dispensing Inc.",NA
"DB00924","Dispensing Solutions","http://www.drxdispensing.com"
"DB00924","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00924","Dorx LLC",NA
"DB00924","ECR Pharmaceuticals","http://www.ecrpharma.com"
"DB00924","Endo Pharmaceuticals Inc.","http://www.endo.com"
"DB00924","Eurand Pharmaceuticals Inc.","http://www.eurand.com"
"DB00924","Fusion Pharmaceuticals LLC",NA
"DB00924","Golden State Medical Supply Inc.","http://www.gsms.us"
"DB00924","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00924","Heartland Repack Services LLC",NA
"DB00924","Innoviant Pharmacy Inc.","http://www.innoviantpharmacy.com"
"DB00924","Kaiser Foundation Hospital",NA
"DB00924","Keltman Pharmaceuticals Inc.","http://www.keltman.com"
"DB00924","Lake Erie Medical and Surgical Supply",NA
"DB00924","Liberty Pharmaceuticals",NA
"DB00924","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00924","Mckesson Corp.","http://www.mckesson.com"
"DB00924","McNeil Laboratories",NA
"DB00924","Medisca Inc.","http://www.medisca.com"
"DB00924","Merck & Co.","http://www.merck.com"
"DB00924","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00924","Mutual Pharmaceutical Co.",NA
"DB00924","Mylan","http://www.mylan.com"
"DB00924","Neighborcare Repackaging Inc.",NA
"DB00924","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00924","Ortho Mcneil Janssen Pharmaceutical Inc.","http://www.ortho-mcneil.com"
"DB00924","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00924","Patient First Corp.","http://www.patientfirst.com"
"DB00924","PCA LLC",NA
"DB00924","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00924","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00924","Pharmedix","http://www.pharmedixrx.com"
"DB00924","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00924","Pliva Inc.","http://www.pliva.com"
"DB00924","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00924","Prepackage Specialists",NA
"DB00924","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00924","Prescript Pharmaceuticals","http://www.prescript.net"
"DB00924","Prescription Dispensing Service Inc.",NA
"DB00924","Qualitest","http://www.worldoftest.com"
"DB00924","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00924","Redpharm Drug",NA
"DB00924","Remedy Repack","http://www.remedyrepack.com"
"DB00924","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00924","Sandoz","http://www.sandoz.ca"
"DB00924","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00924","Spectrum Pharmaceuticals","http://www.spectrumpharm.com"
"DB00924","St Mary's Medical Park Pharmacy",NA
"DB00924","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00924","Stat Scripts LLC","http://www.stat-scripts.com"
"DB00924","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00924","UDL Laboratories","http://www.udllabs.com"
"DB00924","United Research Laboratories Inc.","http://www.urlpharma.com"
"DB00924","Va Cmop Dallas",NA
"DB00924","Vangard Labs Inc.",NA
"DB00924","Victory Pharma","http://www.victorypharma.com"
"DB00924","Vintage Pharmaceuticals Inc.",NA
"DB00924","Watson Pharmaceuticals","http://www.watson.com"
"DB00925","Gallipot","http://www.gallipot.com"
"DB00925","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00925","Wellspring Pharmaceutical","http://www.wellspringpharm.com"
"DB00927","Advanced Pharmaceutical Services Inc.",NA
"DB00927","Akorn Inc.","http://www.akorn.com"
"DB00927","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00927","APP Pharmaceuticals","http://www.apppharma.com"
"DB00927","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00927","Atlantic Biologicals Corporation","http://www.atlanticbiologicals.com"
"DB00927","Baxter International Inc.","http://www.baxter.com"
"DB00927","Bedford Labs","http://www.bedfordlabs.com"
"DB00927","Ben Venue Laboratories Inc.","http://www.benvenue.com"
"DB00927","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00927","Cardinal Health","http://www.cardinal.com"
"DB00927","Carlsbad Technology Inc.","http://www.carlsbadtech.com"
"DB00927","Chain Drug","http://www.chaindrug.com"
"DB00927","Corepharma LLC","http://www.corepharma.com"
"DB00927","CVS Pharmacy","http://www.cvs.com"
"DB00927","Dispensing Solutions","http://www.drxdispensing.com"
"DB00927","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00927","Doctor Reddys Laboratories Ltd.","http://www.drreddys.com"
"DB00927","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00927","Heartland Repack Services LLC",NA
"DB00927","Hospira Inc.","http://www.hospira.com"
"DB00927","Ivax Pharmaceuticals",NA
"DB00927","Johnson & Johnson Healthcare","http://www.jnjcanada.com"
"DB00927","Kaiser Foundation Hospital",NA
"DB00927","Lake Erie Medical and Surgical Supply",NA
"DB00927","Legacy Pharmaceuticals Packaging LLC","http://www.legacypackaging.com"
"DB00927","Lupin Pharmaceuticals Inc.","http://www.lupinpharmaceuticals.com"
"DB00927","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00927","Mckesson Corp.","http://www.mckesson.com"
"DB00927","Medisca Inc.","http://www.medisca.com"
"DB00927","Merck & Co.","http://www.merck.com"
"DB00927","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00927","Mylan","http://www.mylan.com"
"DB00927","Northstar Rx LLC",NA
"DB00927","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00927","PCA LLC",NA
"DB00927","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00927","Perrigo Co.","http://www.perrigo.com"
"DB00927","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00927","Pharmedium","http://www.pharmedium.com"
"DB00927","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00927","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00927","Prepackage Specialists",NA
"DB00927","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00927","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00927","Redpharm Drug",NA
"DB00927","Remedy Repack","http://www.remedyrepack.com"
"DB00927","Salix Pharmaceuticals","http://www.salix.com"
"DB00927","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00927","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00927","Strides Arcolab Limited","http://www.stridesarco.com"
"DB00927","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00927","UDL Laboratories","http://www.udllabs.com"
"DB00927","Vangard Labs Inc.",NA
"DB00927","Walgreen Co.","http://www.walgreens.com"
"DB00927","Watson Pharmaceuticals","http://www.watson.com"
"DB00927","Wockhardt Ltd.","http://www.wockhardtin.com"
"DB00927","Yung Shin Pharmaceutical Industry Ltd.","http://www.ysp.com.cn"
"DB00927","Zydus Pharmaceuticals","http://www.zydususa.com"
"DB00928","Baxter International Inc.","http://www.baxter.com"
"DB00928","Ben Venue Laboratories Inc.","http://www.benvenue.com"
"DB00928","Celgene","http://www.celgene.com"
"DB00928","Pharmion LLC",NA
"DB00929","Apotheca Inc.",NA
"DB00929","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00929","Atlantic Biologicals Corporation","http://www.atlanticbiologicals.com"
"DB00929","Cardinal Health","http://www.cardinal.com"
"DB00929","Chirogate International Inc.","http://www.chirogate.com"
"DB00929","Direct Dispensing Inc.",NA
"DB00929","DispenseXpress Inc.",NA
"DB00929","Dispensing Solutions","http://www.drxdispensing.com"
"DB00929","GD Searle LLC",NA
"DB00929","Greenstone LLC","http://www.greenstonellc.com"
"DB00929","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00929","Hawkins Inc.","http://www.hawkinsinc.com"
"DB00929","Innoviant Pharmacy Inc.","http://www.innoviantpharmacy.com"
"DB00929","Ivax Pharmaceuticals",NA
"DB00929","Lake Erie Medical and Surgical Supply",NA
"DB00929","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00929","Neuman Distributors Inc.",NA
"DB00929","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00929","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00929","Pfizer Inc.","http://www.pfizer.com"
"DB00929","Pharmacia Inc.","http://www.pharmaciaupjohn.com"
"DB00929","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00929","Piramal Healthcare","http://www.piramalpharmasolutions.com"
"DB00929","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00929","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00930","Daiichi Sankyo","http://www.daiichisankyo.com"
"DB00930","Patheon Inc.","http://www.patheon.com"
"DB00930","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00930","Quality Care",NA
"DB00930","Resource Optimization and Innovation LLC",NA
"DB00930","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00932","Boehringer Ingelheim Ltd.","http://www.boehringer-ingelheim.com"
"DB00932","Catalent Pharma Solutions","http://www.catalent.com"
"DB00933","Novartis AG","http://www.novartis.com"
"DB00933","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00934","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00934","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00934","Mylan","http://www.mylan.com"
"DB00934","Novartis AG","http://www.novartis.com"
"DB00934","Prescript Pharmaceuticals","http://www.prescript.net"
"DB00935","Altaire Pharmaceuticals","http://www.otcdruggist.com/index.html"
"DB00935","Bayer Healthcare","http://www.bayerhealthcare.com"
"DB00935","Chain Drug","http://www.chaindrug.com"
"DB00935","CVS Pharmacy","http://www.cvs.com"
"DB00935","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00935","Perrigo Co.","http://www.perrigo.com"
"DB00935","Pfizer Inc.","http://www.pfizer.com"
"DB00935","S&P Healthcare",NA
"DB00935","Spectrum Pharmaceuticals","http://www.spectrumpharm.com"
"DB00935","Target Corp.","http://www.target.com"
"DB00935","Walgreen Co.","http://www.walgreens.com"
"DB00935","Wyeth Pharmaceuticals","http://www.wyeth.com"
"DB00936","7 Oaks Pharmaceutical Corp.",NA
"DB00936","Aeropak (Uk)",NA
"DB00936","Auriga Pharmaceuticals LLC",NA
"DB00936","Avidas Pharmaceuticals","http://www.avidaspharma.com"
"DB00936","Breckenridge Pharmaceuticals","http://www.bpirx.com"
"DB00936","Collegium Pharmaceutical Inc.","http://www.collegiumpharma.com"
"DB00936","Contract Pharm","http://www.contractpharma.com"
"DB00936","Coria Laboratories","http://www.corialabs.com"
"DB00936","Direct Dispensing Inc.",NA
"DB00936","DPT Laboratories Ltd.","http://www.dptlabs.com"
"DB00936","Elorac Inc.","http://www.eloracpharma.com"
"DB00936","EMS Acquisition Corp.","http://www.emsdiasum.com"
"DB00936","Groupe Parima Inc.","http://www.groupeparima.com"
"DB00936","Harmony Laboratories Inc.","http://www.harmonylabs.com"
"DB00936","Hi Tech Pharmacal Co. Inc.","http://www.hitechpharm.com"
"DB00936","JSJ Pharmaceuticals Inc.","http://www.jsjpharm.com"
"DB00936","Kaiser Foundation Hospital",NA
"DB00936","Kamins Dermatologics Inc.",NA
"DB00936","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00936","Medtech Labs",NA
"DB00936","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00936","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00936","Onset Therapeutics LLC","http://www.onsettx.com"
"DB00936","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00936","PEDiNOL","http://www.pedinol.com"
"DB00936","Perrigo Co.","http://www.perrigo.com"
"DB00936","Pharmedix","http://www.pharmedixrx.com"
"DB00936","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00936","Pliva Inc.","http://www.pliva.com"
"DB00936","Prasco Labs","http://www.prasco.com"
"DB00936","PruGen Inc. Pharmaceuticals","http://www.prugen.com"
"DB00936","Qualitest","http://www.worldoftest.com"
"DB00936","River's Edge Pharmaceuticals","http://www.riversedgepharma.com"
"DB00936","Seton Pharmaceuticals LLC","http://www.seton.net"
"DB00936","Sheffield Laboratories Div Faria Limited LLC","http://www.sheffield-pharmaceuticals.com"
"DB00936","Sonar Products Inc.",NA
"DB00936","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00936","Span Packaging Services LLC","http://www.spanps.com"
"DB00936","Stiefel Labs","http://www.stiefel.com"
"DB00936","Summers Labs","http://www.sumlab.com"
"DB00936","Valeant Ltd.","http://www.valeant.com"
"DB00937","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00937","Apotheca Inc.",NA
"DB00937","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00937","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00937","Calvin Scott and Co. Inc.","http://www.calvinscottinc.com"
"DB00937","Carlisle Laboratories Inc.",NA
"DB00937","Corepharma LLC","http://www.corepharma.com"
"DB00937","Darby Dental Supply Co. Inc.","http://www.darbydental.com"
"DB00937","Dispensing Solutions","http://www.drxdispensing.com"
"DB00937","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00937","Keltman Pharmaceuticals Inc.","http://www.keltman.com"
"DB00937","Lake Erie Medical and Surgical Supply",NA
"DB00937","Landmark Chemical Co.","http://www.landmarkchemicals.com"
"DB00937","Macnary Ltd.",NA
"DB00937","Merrell Pharmaceuticals Inc.",NA
"DB00937","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00937","Patheon Inc.","http://www.patheon.com"
"DB00937","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00937","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00937","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00937","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00937","Qualitest","http://www.worldoftest.com"
"DB00937","Quality Research Pharmaceutical Inc.",NA
"DB00937","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00937","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00937","United Research Laboratories Inc.","http://www.urlpharma.com"
"DB00937","Watson Pharmaceuticals","http://www.watson.com"
"DB00938","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00938","Dispensing Solutions","http://www.drxdispensing.com"
"DB00938","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00938","GlaxoSmithKline Inc.","http://www.gsk.com"
"DB00938","Lake Erie Medical and Surgical Supply",NA
"DB00938","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00939","Dispensing Solutions","http://www.drxdispensing.com"
"DB00939","Mylan","http://www.mylan.com"
"DB00939","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00939","Pharmedix","http://www.pharmedixrx.com"
"DB00939","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00939","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00943","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00943","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00943","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00944","Dispensing Solutions","http://www.drxdispensing.com"
"DB00945","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00945","BASF Corp.","https://www.basf.com"
"DB00945","Excellium Pharmaceutical Inc.","http://www.excellium.com"
"DB00945","Harvest Pharmaceuticals Inc.",NA
"DB00945","Kaiser Foundation Hospital",NA
"DB00945","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00945","Mckesson Corp.","http://www.mckesson.com"
"DB00945","Par Pharmaceuticals","http://www.parpharm.com"
"DB00945","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00945","Rosedale Therapeutics","http://www.rtherapeutics.com"
"DB00945","Time-Cap Labs","http://timecaplabs.com"
"DB00945","United Research Laboratories Inc.","http://www.urlpharma.com"
"DB00947","AstraZeneca Inc.","http://www.astrazeneca.ca"
"DB00947","Vetter Pharma Fertigung GmbH and Co. KG","http://www.vetter-pharma.com"
"DB00949","Aptuit Laurus Pvt Ltd.","http://www.aptuitlaurus.com"
"DB00949","Atlantic Biologicals Corporation","http://www.atlanticbiologicals.com"
"DB00949","Kaiser Foundation Hospital",NA
"DB00949","Meda AB","http://www.meda.se"
"DB00950","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00950","Apotheca Inc.",NA
"DB00950","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00950","Cardinal Health","http://www.cardinal.com"
"DB00950","Caremark LLC","http://www.caremark.com"
"DB00950","Cima Laboratories Inc.","http://www.cimalabs.com"
"DB00950","DHHS Program Support Center Supply Service Center",NA
"DB00950","Direct Dispensing Inc.",NA
"DB00950","Direct Pharmaceuticals Inc.",NA
"DB00950","Dispensing Solutions","http://www.drxdispensing.com"
"DB00950","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00950","Doctor Reddys Laboratories Ltd.","http://www.drreddys.com"
"DB00950","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00950","Heartland Repack Services LLC",NA
"DB00950","Kaiser Foundation Hospital",NA
"DB00950","Lake Erie Medical and Surgical Supply",NA
"DB00950","Liberty Pharmaceuticals",NA
"DB00950","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00950","Mckesson Corp.","http://www.mckesson.com"
"DB00950","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00950","Mylan","http://www.mylan.com"
"DB00950","Novopharm Ltd.",NA
"DB00950","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00950","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00950","PCA LLC",NA
"DB00950","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00950","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00950","Prasco Labs","http://www.prasco.com"
"DB00950","Prepackage Specialists",NA
"DB00950","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00950","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00950","Redpharm Drug",NA
"DB00950","Resource Optimization and Innovation LLC",NA
"DB00950","Sanofi-Aventis Inc.","http://www.sanofi-aventis.com"
"DB00950","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00950","St Mary's Medical Park Pharmacy",NA
"DB00950","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00950","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00950","UDL Laboratories","http://www.udllabs.com"
"DB00950","Va Cmop Dallas",NA
"DB00950","Vangard Labs Inc.",NA
"DB00951","Advanced Pharmaceutical Services Inc.",NA
"DB00951","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00951","Amend",NA
"DB00951","Amneal Pharmaceuticals","http://www.amneal.com"
"DB00951","Apotheca Inc.",NA
"DB00951","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00951","Barr Pharmaceuticals",NA
"DB00951","Blenheim Pharmacal","http://www.bpipack.com"
"DB00951","Bristol-Myers Squibb Co.","http://www.bms.com"
"DB00951","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00951","Carolina Medical Products Co.","http://www.carolinamedical.com"
"DB00951","Consolidated Midland Corp.",NA
"DB00951","Dept Health Central Pharmacy",NA
"DB00951","Direct Dispensing Inc.",NA
"DB00951","Dispensing Solutions","http://www.drxdispensing.com"
"DB00951","E.R. Squibb and Sons LLC",NA
"DB00951","Eon Labs",NA
"DB00951","Golden State Medical Supply Inc.","http://www.gsms.us"
"DB00951","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00951","Heartland Repack Services LLC",NA
"DB00951","Huffman Laboratories","http://www.huffmanlabs.com"
"DB00951","Liberty Pharmaceuticals",NA
"DB00951","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00951","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00951","Nexgen Pharma Inc.","http://www.nexgenpharma.com"
"DB00951","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00951","PCA LLC",NA
"DB00951","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00951","Pharmpak Inc.","http://www.pharmpakinc.com"
"DB00951","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00951","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00951","Prepackage Specialists",NA
"DB00951","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00951","Remedy Repack","http://www.remedyrepack.com"
"DB00951","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00951","Sandoz","http://www.sandoz.ca"
"DB00951","Sanofi-Aventis Inc.","http://www.sanofi-aventis.com"
"DB00951","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00951","UDL Laboratories","http://www.udllabs.com"
"DB00951","Versapharm Inc.","http://www.versapharm.com"
"DB00951","West-Ward Pharmaceuticals","http://www.west-ward.com"
"DB00952","GlaxoSmithKline Inc.","http://www.gsk.com"
"DB00952","Paddock Labs","http://www.paddocklabs.com"
"DB00952","Roxane Labs","http://www.roxane.com"
"DB00952","Sandoz","http://www.sandoz.ca"
"DB00952","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00953","Catalent Pharma Solutions","http://www.catalent.com"
"DB00953","Chunghwa Chemical Synthesis and Biotech Co. Ltd.","http://www.ccsb.com.tw"
"DB00953","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00953","Lake Erie Medical and Surgical Supply",NA
"DB00953","Merck & Co.","http://www.merck.com"
"DB00953","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00953","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00953","Scherer Drug Delivery Systems Ltd.",NA
"DB00956","Abbott Laboratories Ltd.","http://www.abbott.com"
"DB00956","Actavis Group","http://www.actavis.com"
"DB00956","AG Marin Pharmaceuticals",NA
"DB00956","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00956","Altura Pharmaceuticals Inc.","http://www.alturapharma.com"
"DB00956","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00956","Amneal Pharmaceuticals","http://www.amneal.com"
"DB00956","Andrx Laboratories Inc.",NA
"DB00956","Apotheca Inc.",NA
"DB00956","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00956","Auriga Pharmaceuticals LLC",NA
"DB00956","BASF Corp.","https://www.basf.com"
"DB00956","Blenheim Pharmacal","http://www.bpipack.com"
"DB00956","Brighton Pharmaceuticals","http://www.brightonpharma.com"
"DB00956","Bristol-Myers Squibb Co.","http://www.bms.com"
"DB00956","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00956","Caraco Pharmaceutical Labs","http://www.caraco.com"
"DB00956","Cardinal Health","http://www.cardinal.com"
"DB00956","Caremark LLC","http://www.caremark.com"
"DB00956","Comfortpak Inc.","http://www.comfortpakcanada.com"
"DB00956","Corepharma LLC","http://www.corepharma.com"
"DB00956","Cypress Pharmaceutical Inc.","http://www.cypressrx.com"
"DB00956","D.M. Graham Laboratories Inc.",NA
"DB00956","Dartmouth Pharmaceuticals Inc.","http://www.ilovemynails.com"
"DB00956","Deltex Pharmaceuticals Inc.","http://www.deltexpharma.com"
"DB00956","Direct Dispensing Inc.",NA
"DB00956","Dispensing Solutions","http://www.drxdispensing.com"
"DB00956","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00956","Econolab Inc.","http://www.econo-lab.com"
"DB00956","ECR Pharmaceuticals","http://www.ecrpharma.com"
"DB00956","Edwards Pharmaceuticals",NA
"DB00956","Endo Pharmaceuticals Inc.","http://www.endo.com"
"DB00956","Everett Laboratories Inc.","http://www.everettlabs.com"
"DB00956","Gm Pharmaceuticals Inc.",NA
"DB00956","Great Southern Laboratories","http://greatsouthernlabs.com"
"DB00956","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00956","Hampton Laine LLC",NA
"DB00956","Hawthorn Pharmaceuticals","http://www.hawthornrx.com"
"DB00956","Heartland Repack Services LLC",NA
"DB00956","Hi Tech Pharmacal Co. Inc.","http://www.hitechpharm.com"
"DB00956","Innoviant Pharmacy Inc.","http://www.innoviantpharmacy.com"
"DB00956","Iopharm Laboratories Inc.",NA
